NaN,NaN,NaN,NaN,25.072,35,12,NaN
NaN,NaN,NaN,NaN,35.57,48,NaN,NaN
NaN,NaN,NaN,NaN,33.955,46,NaN,NaN
NaN,NaN,NaN,NaN,37.992,51,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,37.992,51,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,60,NaN,NaN,NaN
NaN,NaN,NaN,NaN,60,NaN,NaN,NaN
NaN,NaN,NaN,NaN,60,NaN,NaN,NaN
NaN,NaN,NaN,NaN,60,NaN,NaN,NaN
NaN,NaN,NaN,NaN,60,NaN,NaN,NaN
NaN,NaN,NaN,NaN,60,NaN,NaN,NaN
NaN,NaN,NaN,NaN,60,NaN,NaN,NaN
NaN,NaN,NaN,NaN,60,NaN,NaN,NaN
NaN,NaN,NaN,NaN,60,NaN,NaN,NaN
NaN,NaN,NaN,NaN,60,NaN,NaN,NaN
NaN,NaN,NaN,NaN,60,NaN,NaN,NaN
NaN,NaN,NaN,NaN,60,NaN,NaN,NaN
NaN,NaN,NaN,NaN,60,NaN,NaN,NaN
NaN,NaN,NaN,NaN,60,NaN,NaN,NaN
NaN,NaN,NaN,NaN,60,NaN,NaN,NaN
NaN,NaN,NaN,NaN,60,50,NaN,NaN
NaN,NaN,NaN,NaN,100,45,NaN,NaN
NaN,NaN,NaN,NaN,100,49,NaN,NaN
NaN,NaN,NaN,NaN,100,NaN,NaN,NaN
NaN,NaN,NaN,NaN,100,NaN,NaN,NaN
NaN,NaN,NaN,NaN,100,NaN,NaN,5
NaN,NaN,NaN,NaN,100,NaN,NaN,2.5
NaN,NaN,NaN,NaN,100,NaN,NaN,1.5
NaN,NaN,NaN,NaN,100,NaN,NaN,0.3
NaN,NaN,NaN,NaN,100,NaN,NaN,0.3
NaN,NaN,NaN,NaN,100,92,NaN,1
NaN,NaN,NaN,NaN,100,89,NaN,1
NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3
NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
NaN,NaN,NaN,NaN,0,51,NaN,NaN
NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
23.882,16,NaN,NaN,0,45.546,12.23,2.8168
NaN,NaN,NaN,NaN,70.292,91,NaN,0.3
52.135,51,62,46,0,66.566,44.226,4.1205
NaN,NaN,62,46,0,NaN,NaN,NaN
52.135,51,62,46,0,66.566,44.226,4.1205
52.135,51,60,48,0,66.566,44.226,4.1205
NaN,NaN,60,48,0,NaN,NaN,NaN
NaN,NaN,61,48,0,NaN,NaN,NaN
NaN,NaN,61,48,0,NaN,NaN,NaN
NaN,NaN,61,48,0,NaN,NaN,NaN
NaN,NaN,61,48,0,NaN,NaN,NaN
NaN,NaN,61,48,0,NaN,NaN,NaN
NaN,NaN,61,48,0,NaN,NaN,NaN
NaN,NaN,60,48,0,NaN,NaN,NaN
NaN,NaN,60,48,0,NaN,NaN,NaN
52,52,60,48,0,67.166,45.14,4.1577
52,52,60,48,0,67.166,45.14,4.1577
54,54,61,48,0,68.367,46.969,4.2322
53,53,60,48,0,67.767,46.054,4.195
53,53,60,48,0,67.767,46.054,4.195
53,53,60,48,0,67.767,46.054,4.195
52,52,60,48,51.046,67.166,45.14,4.1577
52.135,51,60,48,50.561,66.566,44.226,4.1205
54,54,60,48,52.016,68.367,46.969,4.2322
53,53,60,48,51.531,67.767,46.054,4.195
54,54,60,48,50.972,67.074,45,4.2322
52.135,51,60,48,50.972,67.074,45,4.1205
52.135,51,60,48,50.972,67.074,45,4.1205
52.135,51,60,48,50.972,67.074,45,4.1205
NaN,NaN,60,48,50.972,67.074,45,NaN
NaN,NaN,60,48,NaN,NaN,NaN,NaN
NaN,NaN,60,48,NaN,NaN,NaN,NaN
57,57,61,57,54.154,71.016,51,4.344
NaN,NaN,66,48,0,NaN,NaN,NaN
NaN,NaN,66,48,0,NaN,NaN,NaN
54,54,65,48,0,68.367,46.969,4.2322
55,55,65,48,0,68.968,47.883,4.2695
55,55,65,48,0,68.968,47.883,4.2695
NaN,NaN,64,49.348,NaN,NaN,NaN,NaN
NaN,NaN,67,57,NaN,NaN,NaN,NaN
NaN,NaN,67,57,NaN,NaN,NaN,NaN
NaN,NaN,67,57,NaN,NaN,NaN,NaN
52.135,51,67,57,51.502,67.731,46,4.1205
52,52,67,57,51.502,67.731,46,4.1577
54,54,67,57,52.033,68.388,47,4.2322
57,57,67,57,52.563,69.045,48,4.344
55,55,66,57,52.501,68.968,47.883,4.2695
59,59,65,57,36.377,49,51.539,4.4185
63,63,65,57,32.34,44,55.196,4.5675
65,65,66,57,28.302,39,57.025,4.642
65,65,66,57,29.11,40,57.025,4.642
67,67,66,57,30.725,42,58.853,4.7165
68,68,66,57,31.532,43,45,4.7537
66,66,66,57,35.57,48,46,4.6792
63,63,66,57,52.033,68.388,47,4.5675
61,61,66,57,51.502,67.731,46,4.493
60,60,66,56,50.972,67.074,45,4.4557
59,59,66,57,53.094,69.702,49,4.4185
58,58,66,57,53.624,70.359,50,4.3812
56,56,66,56,54.154,71.016,51,4.3067
56,56,66,55,54.154,71.016,51,4.3067
55,55,66,55,69.484,90,53,4.2695
56,56,66,55,54.685,71.673,52,4.3067
58,58,66,55,55.215,72.33,53,4.3812
58,58,66,55,80,72.986,54,4.3812
59,59,66,55,80,73.643,55,4.4185
58,58,66,55,80,72.986,54,4.3812
58,58,66,55,80,72.33,53,4.3812
58,58,69,53.696,70,90,55,4.3812
59,59,69,53.696,70,93,57,4.4185
61,61,69,53.696,70,74.957,57,4.493
61,61,69,53.696,70,90,58,4.493
62,62,68,52.826,70,75.614,58,4.5302
63,63,68,52.826,70,74.957,57,4.5675
64,64,68,52.826,70,76.271,59,4
63,63,68,52.826,70,94,61,3
63,63,68,52.826,70,93,61,4.5675
63,63,68,52.826,60,93,61,4.5675
63,63,67,51.957,60,97,62,4.5675
66,66,67,51.957,60,90,63,4.6792
67,67,67,51.957,60,94,65,4.7165
68,68,67,51.957,60,79.556,64,4.7537
69,69,67,51.957,61.581,80.213,65,4.791
70,70,67,51.957,61.581,80.213,65,4.8282
70,70,67,51.957,61.051,79.556,64,4.8282
70,70,67,51.957,62.112,80.87,66,4.8282
69,69,67,51.957,61.581,80.213,65,4.791
68,68,67,51.957,59.459,77.585,61,4.7537
68,68,67,51.957,59.459,77.585,61,4.7537
66,66,67,51.957,57.868,75.614,58,4.6792
63,63,67,51.957,56.276,73.643,55,4.5675
55,55,67,51.957,68.677,89,52,4.2695
54,54,67,51.957,52.563,69.045,48,4.2322
52,52,67,51.957,50.972,67.074,45,4.1577
52.135,51,67,51.957,0,66.566,44.226,4.1205
NaN,NaN,67,51.957,0,NaN,NaN,NaN
NaN,NaN,67,51.957,0,NaN,NaN,NaN
NaN,NaN,67,51.957,0,NaN,NaN,NaN
NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
NaN,NaN,59.569,46,0,NaN,NaN,NaN
NaN,NaN,59.569,46,0,NaN,NaN,NaN
NaN,NaN,59.569,46,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,59.569,46,NaN,NaN,NaN,NaN
NaN,NaN,59.569,46,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,59.569,46,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,59.569,46,NaN,NaN,NaN,NaN
NaN,NaN,59.569,46,NaN,NaN,NaN,NaN
NaN,NaN,59.569,46,NaN,NaN,NaN,NaN
NaN,NaN,59.569,46,NaN,NaN,NaN,NaN
NaN,NaN,59.569,46,NaN,NaN,NaN,NaN
NaN,NaN,59.569,46,NaN,NaN,NaN,NaN
NaN,NaN,63,56,NaN,NaN,NaN,NaN
NaN,NaN,63,56,NaN,NaN,NaN,NaN
NaN,NaN,63,56,NaN,NaN,NaN,NaN
NaN,NaN,63,56,NaN,NaN,NaN,NaN
NaN,NaN,62,56,50.972,67.074,45,NaN
52.135,51,62,56,51.502,67.731,46,4.1205
52,52,62,56,52.563,69.045,48,4.1577
53,53,62,56,52.563,69.045,48,4.195
55,55,62,56,52.563,69.045,48,4.2695
57,57,62,56,53.094,69.702,49,4.344
57,57,63,56,53.094,69.702,49,4.344
58,58,61,56,53.094,69.702,49,4.3812
58,58,60,56,53.094,69.702,49,4.3812
59,59,60,57,53.624,70.359,50,4.4185
59,59,60,57,54.154,71.016,51,4.4185
59,59,60,57,53.624,70.359,50,4.4185
59,59,60,57,80,71.016,51,4.4185
58,58,60,56,80,71.016,51,4.3812
57,57,60,56,80,71.016,51,4.344
57,57,60,57,90,71.673,52,4.344
57,57,60,57,90,71.673,52,4.344
57,57,60,55,90,71.673,52,4.344
57,57,60,55,90,72.33,53,4.344
57,57,60,56,90,72.33,53,4.344
57,57,60,56,90,72.33,53,4.344
57,57,60,56,90,90,54,4.344
55,55,60,56,90,94,54,4.2695
55,55,60,55,90,100,55,2.5
55,55,60,55,70,100,55,2.5
57,57,60,55,70,94,55,4
58,58,60,56,70,100,58,5
58,58,60,56,70,100,58,4.3812
61,61,60,56,70,97,60,4.493
61,61,63,46,70,97,60,4.493
61,61,63,46,70,100,61,4
61,61,63,46,70,97,60,3
61,61,63,46,70,100,61,2
61,61,63,46,70,94,59,3
59,59,63,46,70,94,57,4.4185
58,58,63,46,70,97,57,4.3812
57,57,63,46,70,100,57,4.344
57,57,63,46,70,100,57,4.344
59,59,63,46,70,95,58,4.4185
61,61,63,46,72.714,94,59,4.493
60,60,63,46,71.907,93,58,4.4557
61,61,63,46,71.099,92,58,4.493
60,60,62,46,57.337,74.957,57,4.4557
60,60,62,46,56.276,73.643,55,4.4557
61,61,62,46,56.276,73.643,55,4.493
60,60,62,46,55.746,72.986,54,4.4557
59,59,62,46,55.215,72.33,53,4.4185
59,59,62,46,55.215,72.33,53,4.4185
57,57,62,46,54.154,71.016,51,4.344
57,57,62,46,54.154,71.016,51,4.344
56,56,62,46,54.154,71.016,51,4.3067
56,56,62,46,53.624,70.359,50,4.3067
55,55,62,46,0,69.702,49,4.2695
55,55,62,46,0,69.045,48,4.2695
54,54,62,46,0,69.045,48,4.2322
53,53,62,46,0,68.388,47,4.195
NaN,NaN,60,48,NaN,NaN,NaN,NaN
NaN,NaN,60,48,50.972,67.074,45,NaN
NaN,NaN,60,46,70.292,91,46,NaN
NaN,NaN,60,46,70.292,91,46,NaN
NaN,NaN,60,46,71.099,92,46,NaN
NaN,NaN,61,57,69.484,90,47,NaN
52,52,61,57,52.563,69.045,48,4.1577
54,54,61,57,53.094,69.702,49,4.2322
54,54,61,57,53.094,69.702,49,4.2322
55,55,60,57,53.094,69.702,49,4.2695
56,56,60,57,53.094,69.702,49,4.3067
56,56,60,57,53.624,70.359,50,4.3067
52.135,51,62,46,0,67.074,45,4.1205
22.267,14,NaN,NaN,32.618,44.345,10.401,5
24,14,NaN,NaN,32.618,44.345,10.401,5
22.267,14,NaN,NaN,32.618,44.345,10.401,5
23.074,15,30,19.785,33.103,44.945,11.316,5
23.074,15,30,19.785,33.103,44.945,11.316,5
23.882,16,30,19.785,33.588,45.546,12.23,5
24.689,17,30,19.785,34.073,46.146,13.144,5
24.689,17,30,19.785,34.073,46.146,13.144,5
24.689,17,30,19.785,34.073,46.146,13.144,5
24.689,17,30,19.785,34.073,46.146,13.144,5
24.689,17,30,19.785,34.073,46.146,13.144,5
NaN,NaN,30,19.785,NaN,NaN,NaN,5
NaN,NaN,30,19.785,NaN,NaN,NaN,5
NaN,NaN,30,19.785,NaN,NaN,NaN,5
NaN,NaN,30,19.785,NaN,NaN,NaN,5
NaN,NaN,30,19.785,NaN,NaN,NaN,5
NaN,NaN,30,19.785,NaN,NaN,NaN,5
NaN,NaN,30,19.785,NaN,NaN,NaN,NaN
NaN,NaN,30,19.785,NaN,NaN,NaN,NaN
NaN,NaN,30,19.785,NaN,NaN,NaN,NaN
NaN,NaN,30,19.785,NaN,NaN,NaN,NaN
NaN,NaN,30,19.785,NaN,NaN,NaN,NaN
NaN,NaN,30,19.785,NaN,NaN,NaN,NaN
NaN,NaN,30,19.785,NaN,NaN,NaN,NaN
NaN,NaN,30,19.785,NaN,NaN,NaN,NaN
NaN,NaN,30,19.785,NaN,NaN,NaN,NaN
NaN,NaN,30,19.785,NaN,NaN,NaN,NaN
NaN,NaN,30,19.785,NaN,NaN,NaN,NaN
NaN,NaN,30,19.785,NaN,NaN,NaN,NaN
NaN,NaN,30,19.785,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,5
10,-7,14,10,37.992,51,-2,1.9601
10,-7,14,10,37.992,51,-2,1.9601
11,-5,14,10,37.185,50,-2,2.0346
11,-5,14,10,34.762,47,-2,2.0346
11,-5,14,10,34.762,47,-2,2.0346
9,-3,14,4,33.147,45,-6,2.1091
8,-6,14,4,29.11,40,-8,1.9973
7,-6,19,11,25.88,36,-11,1.9973
7,-6,19,11,30.725,42,-9,1.9973
7,-6,19,11,31.532,43,-8,1.9973
6,-4,19,11,34.762,47,-7,2.0718
6,-4,19,11,34.762,47,-8,2.0718
7,-4,19,11,32.34,44,-7,2.0718
9,9,19,11,30.725,42,-6,2.5561
13,13,19,11,30.725,42,-3,2.705
15,15,18,11,25.072,35,-4,2.7795
16,16,18,11,21.035,30,-5,2.8168
19,10.348,18,11,21.035,30,-3,NaN
21,12.787,18,11,23.457,33,1,NaN
21,14,18,15,25.072,35,2,2.7423
20,11,18,15,30.725,42,3,2.6306
19,10,18,15,33.955,46,4,2.5933
19,10,18,15,30.814,42.11,7,2.5933
18,10,18,14,30.283,41.453,6,2.5933
18,9.129,18,14,37.992,51,5,NaN
17,17,18,14,30.814,42.11,7,2.854
19,10.348,18,14,31.344,42.767,8,NaN
19,12,18,14,33.466,45.395,12,2.8
18,11,18,14,31.163,42.543,7.6589,4
17,17,18,14,33.996,46.052,13,5
17,7,18,14,29.223,40.141,4.0021,2.4816
16,6,18,14,28.738,39.54,3.088,2.4443
17,8,18,14,32.935,44.738,11,2.5188
17,9,18,14,31.875,43.424,9,2.5561
17,8,18,14,31.344,42.767,8,2.5188
18,9,25,14,30.283,41.453,6,2.5561
18,9,25,14,30.814,42.11,7,2.5561
19,10,25,14,31.344,42.767,8,2.5933
18,8,25,14,30.814,42.11,7,2.5188
18,9,25,14,30.814,42.11,7,2.5561
17,8,24,14,30.814,42.11,7,2.5188
19,8,24,14,36.377,49,6,2.5188
20,9,24,14,34.762,47,6,2.5561
22,11,24,14,31.532,43,6,2.6306
22,12,24,14,31.532,43,6,2.6678
23,13,24,14,30.725,42,6,2.705
23,14,24,14,30.725,42,7,2.7423
24,14,24,14,30.725,42,8,2.7423
23,14,24,14,34.762,47,9,2.7423
23,14,24,17,37.185,50,10,2.7423
22,15,24,17,37.185,50,9,2.7795
22,15,24,17,32.405,44.081,10,2.7795
21,16,24,17,32.405,44.081,10,2.8168
20,11.568,24,17,32.405,44.081,10,NaN
21,14,24,17,32.935,44.738,11,2.7423
20,13,24,17,32.935,44.738,11,2.705
21,13,24,17,33.466,45.395,12,2.705
20,11.568,24,17,33.466,45.395,12,NaN
20,11.568,24,17,33.996,46.052,13,NaN
20,11.568,24,17,NaN,NaN,NaN,NaN
20,11.568,24,17,33.996,46.052,13,NaN
19,13,24,17,33.996,46.052,13,2.705
20,11.568,24,17,33.996,46.052,13,NaN
20,11.568,24,17,33.466,45.395,12,NaN
21,12.787,24,17,33.466,45.395,12,NaN
19,12,26,17,31.648,43.144,8.573,2.6678
19,12,26,17,31.648,43.144,8.573,2.6678
20,12,26,17,31.648,43.144,8.573,2.6678
20,12,26,17,31.648,43.144,8.573,2.6678
20,11.568,25,17,NaN,NaN,NaN,NaN
19,12,25,17,31.648,43.144,8.573,2.6678
18,10,25,17,30.678,41.942,6.7447,2.5933
18,11,25,17,33.996,46.052,13,2.6306
17,8,25,17,33.466,45.395,12,5
17,7,26,17,32.935,44.738,11,2.4816
19,7,25,17,31.875,43.424,9,2.4816
23,12,25,17,33.147,45,8,2.6678
23.882,16,25,17,25.072,35,6,2.8168
23.074,15,25,17,25.072,35,6,2.7795
24.689,17,25,16,20.227,29,5,2.854
NaN,NaN,25,16,22.65,32,8,NaN
NaN,NaN,25,16,20.227,29,7,NaN
NaN,NaN,25,16,22.65,32,8,NaN
NaN,NaN,25,16,25.072,35,9,NaN
NaN,NaN,25,16,25.072,35,9,NaN
NaN,NaN,25,16,29.11,40,10,NaN
NaN,NaN,25,16,30.725,42,11,NaN
23.882,16,25,16,36.377,49,11,2.8168
23.882,16,25,16,33.996,46.052,13,2.8168
24,14,25,16,33.466,45.395,12,2.7423
23,15,25,16,32.935,44.738,11,2.7795
22,13,25,16,37.992,51,9,2.705
22,13,25,16,32.405,44.081,10,2.705
21,13,25,16,32.405,44.081,10,2.705
20,11.568,25,16,32.405,44.081,10,NaN
19,13,25,16,32.405,44.081,10,2.705
18,9.129,25,16,32.405,44.081,10,NaN
18,9.129,25,16,32.405,44.081,10,NaN
18,9.129,29,18.915,32.405,44.081,10,NaN
20,11.568,29,18.915,32.935,44.738,11,NaN
21,12.787,29,18.915,32.935,44.738,11,NaN
20,14,29,18.915,33.466,45.395,12,2.7423
22,14.006,29,18.915,33.996,46.052,13,NaN
22,14.006,29,18.915,NaN,NaN,NaN,NaN
23,15.226,29,18.915,33.996,46.052,13,NaN
24,16.445,29,18.915,NaN,NaN,NaN,NaN
24,16.445,29,18.915,33.996,46.052,13,NaN
NaN,NaN,29,18.915,33.996,46.052,13,NaN
NaN,NaN,28,18.046,37.992,51,13,NaN
NaN,NaN,28,18.046,NaN,NaN,NaN,NaN
NaN,NaN,28,18.046,35.57,48,NaN,NaN
NaN,NaN,28,18.046,33.147,45,13,NaN
NaN,NaN,28,18.046,32.34,44,NaN,NaN
NaN,NaN,28,18.046,30.725,42,13,NaN
NaN,NaN,28,18.046,31.532,43,NaN,NaN
NaN,NaN,28,18.046,33.955,46,NaN,NaN
NaN,NaN,28,18.046,36.377,49,NaN,NaN
NaN,NaN,28,18.046,NaN,NaN,NaN,NaN
NaN,NaN,28,18.046,37.185,50,NaN,NaN
NaN,NaN,28,18.046,80,NaN,NaN,NaN
NaN,NaN,28,18.046,80,NaN,NaN,NaN
NaN,NaN,28,18.046,80,NaN,NaN,NaN
NaN,NaN,28,18.046,80,NaN,NaN,NaN
NaN,NaN,28,18.046,80,NaN,NaN,NaN
NaN,NaN,28,18.046,80,NaN,NaN,NaN
NaN,NaN,28,18.046,80,NaN,NaN,NaN
NaN,NaN,28,18.046,80,NaN,NaN,NaN
NaN,NaN,28,18.046,60,NaN,NaN,NaN
NaN,NaN,28,18.046,60,NaN,NaN,NaN
NaN,NaN,28,18.046,60,NaN,NaN,0.8
NaN,NaN,28,18.046,60,NaN,NaN,2.2
NaN,NaN,NaN,NaN,60,NaN,NaN,2.5
NaN,NaN,NaN,NaN,60,91,NaN,2.6
NaN,NaN,NaN,NaN,60,NaN,NaN,2
NaN,NaN,NaN,NaN,60,NaN,NaN,0.8
NaN,NaN,NaN,NaN,60,NaN,NaN,0.8
NaN,NaN,NaN,NaN,60,NaN,NaN,0.8
NaN,NaN,NaN,NaN,80,90,NaN,0.8
NaN,NaN,NaN,NaN,80,90,NaN,2.2
NaN,NaN,NaN,NaN,80,NaN,NaN,0.8
NaN,NaN,NaN,NaN,80,NaN,NaN,0.3
NaN,NaN,NaN,NaN,80,NaN,NaN,0.8
NaN,NaN,NaN,NaN,80,NaN,NaN,0.8
NaN,NaN,NaN,NaN,80,NaN,NaN,5
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,60,NaN,NaN,NaN
NaN,NaN,NaN,NaN,60,NaN,NaN,NaN
NaN,NaN,NaN,NaN,60,NaN,NaN,3
NaN,NaN,NaN,NaN,60,NaN,NaN,5
NaN,NaN,NaN,NaN,60,NaN,NaN,5
NaN,NaN,NaN,NaN,NaN,NaN,NaN,5
NaN,NaN,NaN,NaN,NaN,NaN,NaN,5
NaN,NaN,NaN,NaN,NaN,NaN,NaN,5
NaN,NaN,NaN,NaN,NaN,NaN,NaN,5
NaN,NaN,NaN,NaN,NaN,NaN,NaN,5
24.689,17,NaN,NaN,34.073,46.146,13.144,5
NaN,NaN,30,19.785,NaN,NaN,NaN,NaN
NaN,NaN,30,19.785,NaN,NaN,NaN,NaN
NaN,NaN,30,19.785,NaN,NaN,NaN,NaN
24,16.445,30,19.785,NaN,NaN,NaN,NaN
22,16,30,19.785,33.588,45.546,12.23,2.8168
24,17,NaN,NaN,34.073,46.146,13.144,2.854
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24,17,NaN,NaN,34.073,46.146,13.144,2.854
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24,16.445,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24,16.445,NaN,NaN,NaN,NaN,NaN,NaN
23.882,16,NaN,NaN,33.588,45.546,12.23,5
NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
NaN,NaN,NaN,NaN,0,NaN,NaN,NaN
NaN,NaN,31,20.654,0,NaN,NaN,NaN
NaN,NaN,31,20.654,NaN,NaN,NaN,5
NaN,NaN,31,20.654,NaN,NaN,NaN,NaN
NaN,NaN,31,20.654,NaN,NaN,NaN,NaN
NaN,NaN,31,20.654,NaN,NaN,NaN,NaN
NaN,NaN,31,20.654,NaN,NaN,NaN,NaN
NaN,NaN,31,20.654,NaN,NaN,NaN,5
NaN,NaN,31,20.654,NaN,NaN,NaN,5
24.689,17,31,20.654,34.073,46.146,13.144,5
NaN,NaN,31,20.654,NaN,NaN,NaN,5
NaN,NaN,31,20.654,0,NaN,NaN,5
NaN,NaN,31,20.654,0,NaN,NaN,5
NaN,NaN,31,20.654,0,NaN,NaN,5
NaN,NaN,31,20.654,NaN,NaN,NaN,5
NaN,NaN,31,20.654,NaN,NaN,NaN,5
NaN,NaN,31,20.654,NaN,NaN,NaN,5
NaN,NaN,31,20.654,NaN,NaN,NaN,NaN
NaN,NaN,31,20.654,NaN,NaN,NaN,NaN
NaN,NaN,31,20.654,NaN,NaN,NaN,NaN
NaN,NaN,31,20.654,NaN,NaN,NaN,NaN
NaN,NaN,31,20.654,NaN,NaN,NaN,NaN
NaN,NaN,31,20.654,NaN,NaN,NaN,NaN
NaN,NaN,31,20.654,NaN,NaN,NaN,NaN
NaN,NaN,31,20.654,NaN,NaN,NaN,NaN
NaN,NaN,31,20.654,NaN,NaN,NaN,5
NaN,NaN,31,20.654,NaN,NaN,NaN,5
NaN,NaN,31,20.654,NaN,NaN,NaN,5
NaN,NaN,NaN,NaN,NaN,NaN,NaN,5
16,0,19,12,30.814,42.11,7,2.2208
16,0,19,12,30.814,42.11,7,2.2208
16,1,19,12,30.814,42.11,7,2.2581
16,2,19,12,30.283,41.453,6,2.2953
16,2,19,12,30.283,41.453,6,2.2953
11,11,20,6,28.161,38.825,2,2.6306
11,11,20,6,28.692,39.482,3,2.6306
13,5,22,10,28.161,38.825,2,2.4071
13,4,22,10,28.692,39.482,3,2.3698
14,5,22,10,29.222,40.139,4,2.4071
14,4,22,10,29.222,40.139,4,2.3698
15,5,22,10,28.692,39.482,3,2.4071
15,5,22,10,28.692,39.482,3,2.4071
15,7,22,10,29.222,40.139,4,2.4816
16,6,22,10,29.753,40.796,5,2.4443
17,8,19,10,37.992,51,5,2.5188
19,8,19,10,37.992,51,6,2.5188
18,8,19,10,30.814,42.11,7,2.5188
19,9,19,10,30.814,42.11,7,2.5561
19,8,19,10,30.814,42.11,7,2.5188
19,9,19,14,31.344,42.767,8,2.5561
19,9,19,14,31.344,42.767,8,2.5561
18,6,19,14,31.344,42.767,8,2.4443
18,7,19,14,31.344,42.767,8,2.4816
18,7,19,14,31.344,42.767,8,2.4816
18,7,19,14,31.344,42.767,8,2.4816
17,6,19,14,31.344,42.767,8,2.4443
17,4,19,14,31.344,42.767,8,2.3698
17,4,19,14,30.814,42.11,7,2.3698
17,4,19,14,31.344,42.767,8,2.3698
17,3,19,14,30.814,42.11,7,2.3326
17,3,19,14,0,41.453,6,2.3326
16,3,19,14,0,42.11,7,2.3326
16,3,19,14,0,41.453,6,2.3326
16,3,19,14,0,41.453,6,2.3326
16,4,24,14,0,41.453,6,2.3698
16,4,24,14,0,41.453,6,2.3698
16,3,24,14,0,41.453,6,2.3326
16,4,24,14,0,41.453,6,2.3698
16,3,24,14,0,42.11,7,2.3326
17,3,24,14,0,42.11,7,2.3326
17,5,24,14,0,42.11,7,2.4071
18,6,24,14,0,42.11,7,2.4443
20,8,24,14,0,42.767,8,2.5188
21,8,23,14,0,50,8,2.5188
23,11,23,14,0,48,9,2.6306
24,13,23,14,0,49,10,2.705
24,14,23,14,0,47,10,2.7423
24,14,23,14,0,49,11,2.7423
23.882,16,23,13,0,49,12,2.8168
NaN,NaN,23,13,0,48,12,NaN
24.689,17,23,13,0,50,12,2.854
24,15,23,13,0,45.395,12,2.7795
22,14,23,13,0,45.395,12,2.7423
20,12,23,12,0,44.738,11,2.6678
19,12,23,12,0,44.738,11,2.6678
18,12,23,12,0,44.081,10,2.6678
18,9.129,23,13,0,44.081,10,NaN
19,10,23,13,0,45.395,12,2.5933
19,10,23,13,0,44.738,11,2.5933
19,11,23,13,0,45.395,12,2.6306
18,9.129,23,13,0,45.395,12,NaN
18,9.129,23,13,0,44.738,11,NaN
18,9.129,23,13,0,44.081,10,NaN
16,16,23,13,0,44.081,10,2.8168
14,14,23,13,0,44.081,10,2.7423
